engine_id,failed,failure_cycle,op_setting_1_avg_30,op_setting_1_avg_60,op_setting_1_avg_90,op_setting_1_min,op_setting_1_max,op_setting_1_var,op_setting_2_avg_30,op_setting_2_avg_60,op_setting_2_avg_90,op_setting_2_min,op_setting_2_max,op_setting_2_var,op_setting_3_avg_30,op_setting_3_avg_60,op_setting_3_avg_90,op_setting_3_min,op_setting_3_max,op_setting_3_var,sensor_1_avg_30,sensor_1_avg_60,sensor_1_avg_90,sensor_1_min,sensor_1_max,sensor_1_var,sensor_2_avg_30,sensor_2_avg_60,sensor_2_avg_90,sensor_2_min,sensor_2_max,sensor_2_var,sensor_3_avg_30,sensor_3_avg_60,sensor_3_avg_90,sensor_3_min,sensor_3_max,sensor_3_var,sensor_4_avg_30,sensor_4_avg_60,sensor_4_avg_90,sensor_4_min                ,sensor_4_max,sensor_4_var,sensor_5_avg_30,sensor_5_avg_60,sensor_5_avg_90,sensor_5_min,sensor_5_max,sensor_5_var,sensor_6_avg_30,sensor_6_avg_60,sensor_6_avg_90,sensor_6_min,sensor_6_max,sensor_6_var,sensor_7_avg_30,sensor_7_avg_60,sensor_7_avg_90,sensor_7_min,sensor_7_max,sensor_7_var,sensor_8_avg_30,sensor_8_avg_60,sensor_8_avg_90,sensor_8_min,sensor_8_max,sensor_8_var,sensor_9_avg_30,sensor_9_avg_60,sensor_9_avg_90,sensor_9_min,sensor_9_max,sensor_9_var,sensor_10_avg_30,sensor_10_avg_60,sensor_10_avg_90,sensor_10_min,sensor_10_max,sensor_10_var,sensor_11_avg_30,sensor_11_avg_60,sensor_11_avg_90,sensor_11_min,sensor_11_max,sensor_11_var,sensor_12_avg_30,sensor_12_avg_60,sensor_12_avg_90,sensor_12_min,sensor_12_max,sensor_12_var,sensor_13_avg_30,sensor_13_avg_60,sensor_13_avg_90,sensor_13_min,sensor_13_max,sensor_13_var,sensor_14_avg_30,sensor_14_avg_60,sensor_14_avg_90,sensor_14_min,sensor_14_max,sensor_14_var,sensor_15_avg_30,sensor_15_avg_60,sensor_15_avg_90,sensor_15_min,sensor_15_max,sensor_15_var,sensor_16_avg_30,sensor_16_avg_60,sensor_16_avg_90,sensor_16_min,sensor_16_max,sensor_16_var,sensor_17_avg_30,sensor_17_avg_60,sensor_17_avg_90,sensor_17_min,sensor_17_max,sensor_17_var,sensor_18_avg_30,sensor_18_avg_60,sensor_18_avg_90,sensor_18_min,sensor_18_max,sensor_18_var,sensor_19_avg_30,sensor_19_avg_60,sensor_19_avg_90,sensor_19_min,sensor_19_max,sensor_19_var,sensor_20_avg_30,sensor_20_avg_60,sensor_20_avg_90,sensor_20_min,sensor_20_max,sensor_20_var,sensor_21_avg_30,sensor_21_avg_60,sensor_21_avg_90,sensor_21_min,sensor_21_max,sensor_21_var,failure_type
15,1,224,22.50309667,22.85302833,24.26986889,0.0001,42.0079,221.6833763,0.51617,0.534938333,0.57471,0.0,0.842,0.099000821,100.0,96.66666667,96.44444444,60,100,196.796925,476.615,475.9098333,473.8434444,445.0,518.67,711.2284156,589.6573333,585.739,582.8291111,535.63,643.52,1428.810858,1463.170667,1444.678833,1434.548556,1253.94,1604.38,11556.43142,1254.319333,1233.046833,1218.928,1033.93,1426.32,14459.43872,8.476666667,8.388333333,8.077444444,3.91,14.62,13.40878536,12.46133333,12.21683333,11.74388889,5.71,21.61,30.36224651,320.76,308.3823333,294.2908889,138.8,569.16,22480.73524,2288.670667,2258.569333,2251.663556,1915.38,2388.55,21017.01122,8683.403333,8620.908,8587.334111,8005.79,9125.82,116418.9622,1.159,1.133333333,1.114777778,0.94,1.32,0.016314412,44.66633333,43.87483333,43.537,36.36,48.16,10.72602805,302.161,290.5325,277.1397778,131.06,536.38,19987.25728,2388.587333,2358.478667,2356.405556,2028.25,2389.08,15930.66028,8145.572,8114.666167,8102.989333,7872.98,8189.4,7588.374187,8.788093333,8.987488333,9.065277778,8.2262,10.8396,0.554938319,0.025666667,0.024666667,0.023666667,0.02,0.03,2.27e-05,359.5666667,354.65,351.9,304,398,787.0319507,2288.2,2258.183333,2251.344444,1915,2388,21043.83857,100.0,98.74416667,98.66044444,84.93,100,27.93346624,23.17466667,22.42,21.49022222,10.5,39.67,102.7406501,13.90333667,13.44972333,12.88891778,6.2731,23.8118,36.98569174,Failure_4
16,1,184,23.17013333,24.119835,23.11404667,0.0,42.0077,195.8604947,0.570253333,0.576413333,0.560037778,0.0,0.8419,0.091136907,93.33333333,92.0,91.55555556,60,100,213.5899263,473.674,470.7596667,472.8407778,445.0,518.67,646.2026784,580.6416667,575.6456667,577.7567778,536.24,643.83,1348.745495,1426.889667,1411.685833,1414.664889,1255.09,1599.77,11078.07335,1217.119667,1200.8195,1203.780333,1042.83,1428.03,13963.40022,8.183666667,7.8835,8.137444444,3.91,14.62,11.72925354,11.80066667,11.31683333,11.67666667,5.71,21.61,26.75715956,285.9566667,272.5645,281.307,137.98,553.61,19610.71306,2225.092,2206.608333,2207.745889,1915.1,2388.21,22157.14201,8553.448,8497.3945,8503.222222,7996.73,9122.22,110697.2347,1.092333333,1.085833333,1.089555556,0.93,1.3,0.016232024,43.248,42.77866667,42.77966667,36.65,48.0,10.68366509,269.2253333,256.5931667,264.8794444,130.0,521.8,17460.82526,2328.501333,2316.344333,2312.254556,2027.96,2388.9,17281.80731,8086.958,8068.755667,8059.226,7857.47,8188.03,7236.80534,9.4046,9.459128333,9.45287,8.4143,11.0208,0.584605822,0.024666667,0.023833333,0.023777778,0.02,0.03,2.28e-05,350.0333333,346.0333333,347.0,306,397,757.4411677,2224.666667,2206.333333,2207.555556,1915,2388,22187.88727,97.48833333,96.986,96.81855556,84.93,100,30.31707429,21.00066667,20.12033333,20.73966667,10.32,38.95,89.00787638,12.58222333,12.063475,12.43756333,6.2345,23.3613,32.03264073,Failure_4
17,1,151,22.46895333,21.38553833,22.09178889,0.0,42.0079,217.7885051,0.547803333,0.522495,0.543712222,0.0,0.8419,0.098139784,94.66666667,94.66666667,93.77777778,60,100,169.1125828,477.295,478.7818333,476.9194444,445.0,518.67,706.6476983,586.0983333,587.7005,584.4391111,535.93,643.51,1380.735823,1439.354667,1441.572,1430.790778,1253.68,1602.35,10855.75425,1230.836,1232.370333,1217.959889,1034.13,1432.07,13799.71522,8.565666667,8.749333333,8.519666667,3.91,14.62,13.19436956,12.411,12.68266667,12.30955556,5.71,21.61,29.77688678,303.3473333,311.0948333,300.4007778,137.25,555.07,21414.81868,2244.326,2248.0295,2236.102667,1914.8,2388.3,18777.19631,8550.421,8571.175333,8544.225333,7990.28,9060.84,107070.0732,1.101333333,1.113166667,1.103444444,0.94,1.3,0.015824265,43.69433333,43.638,43.21555556,36.39,48.18,9.570667347,285.59,292.8216667,282.7415556,129.73,522.62,19019.04115,2339.900667,2339.969833,2332.000667,2027.7,2388.34,13688.8294,8045.267333,8054.688833,8051.504444,7856.22,8140.42,5986.36824,9.322806667,9.2642,9.310653333,8.3734,10.9976,0.49711496,0.024666667,0.024333333,0.023777778,0.02,0.03,2.27e-05,353.5666667,353.9833333,351.0777778,305,396,747.7839294,2244.466667,2248.116667,2236.166667,1915,2388,18791.90623,97.99066667,97.99066667,97.65577778,84.93,100,24.00393513,22.087,22.65316667,22.00622222,10.26,39.12,97.87174101,13.26972333,13.621415,13.21876333,6.2283,23.4717,35.38022993,Failure_4
18,1,343,18.60355,21.803295,23.75845556,0.0,42.0078,226.9484872,0.458596667,0.52461,0.564156667,0.0,0.842,0.101147367,94.66666667,96.0,94.66666667,60,100,189.7532948,481.5573333,477.6136667,473.7568889,445.0,518.67,732.2739964,591.365,587.3381667,581.1828889,535.9,643.64,1446.397908,1459.531333,1446.8135,1427.314222,1247.89,1604.15,11625.03383,1252.281667,1234.909833,1212.752,1035.03,1427.3,14635.80691,9.304666667,8.652,8.124,3.91,14.62,13.83619357,13.47433333,12.54933333,11.72311111,5.69,21.58,31.19682841,340.8566667,316.363,291.9427778,137.57,568.92,22909.75788,2255.357,2257.025833,2236.419222,1915.28,2388.5,20465.51578,8664.074667,8628.354833,8565.98,7997.25,9125.32,116787.7457,1.150666667,1.1295,1.108888889,0.93,1.32,0.016594115,44.131,43.861,43.26711111,36.25,48.34,10.53635931,321.098,297.968,274.9007778,129.86,535.93,20362.2193,2340.626333,2352.503667,2340.431444,2028.18,2388.87,15352.54586,8117.749667,8110.881667,8094.608333,7862.19,8193.96,7175.922798,8.962826667,9.003865,9.128553333,8.2085,10.8858,0.543100975,0.025666667,0.024333333,0.023666667,0.02,0.03,2.21e-05,358.3333333,355.4,350.2555556,304,398,791.5755886,2254.833333,2256.616667,2236.077778,1915,2388,20503.11635,97.99066667,98.493,97.99066667,84.93,100,26.9336894,24.694,22.9845,21.38266667,10.4,39.78,104.8294655,14.83038667,13.80823167,12.84250333,6.2493,23.7718,37.69795767,Failure_4
19,1,210,23.07009667,23.83639167,25.22518778,0.0002,42.008,221.4614921,0.562676667,0.563838333,0.599504444,0.0,0.8419,0.092804121,92.0,94.66666667,95.11111111,60,100,168.6033265,473.9626667,473.1231667,471.2781111,445.0,518.67,684.712695,579.7943333,581.0285,578.9763333,536.38,644.06,1309.28747,1423.306333,1429.168667,1423.064111,1257.47,1605.81,10299.74978,1215.850333,1220.79,1211.226778,1043.3,1437.97,13250.12483,8.183666667,8.092166667,7.771444444,3.91,14.62,12.92696674,11.75666667,11.7135,11.24866667,5.71,21.61,28.92941386,283.077,285.6851667,273.8664444,137.21,554.03,20478.85528,2213.989,2234.465,2233.823556,1915.06,2388.26,17891.8646,8496.507,8520.9745,8505.606667,7995.72,9051.77,101071.9522,1.090333333,1.099333333,1.088888889,0.94,1.3,0.015205869,43.19633333,43.49483333,43.32733333,36.67,48.29,9.064359672,266.608,269.0356667,257.8982222,129.74,521.83,18198.61053,2316.017667,2339.9815,2343.958111,2027.95,2388.39,13652.07122,8037.467333,8052.960333,8052.230556,7861.56,8129.71,5563.955251,9.481223333,9.34929,9.361912222,8.41,11.0095,0.47811312,0.024666667,0.024166667,0.023666667,0.02,0.03,2.33e-05,348.8666667,350.5833333,348.9444444,306,396,701.497038,2214.033333,2234.55,2233.933333,1915,2388,17886.1326,96.986,97.99066667,98.15811111,84.93,100,23.931651,20.78466667,20.90383333,20.11055556,10.31,38.93,94.16350813,12.47461333,12.54494,12.06777556,6.155,23.3833,34.01403735,Failure_4
20,1,245,26.40235667,27.28641,26.02545778,0.0,42.0079,223.0590371,0.59161,0.615933333,0.605352222,0.0,0.8419,0.101773506,94.66666667,94.0,94.22222222,60,100,232.47909,468.1743333,466.159,468.8713333,445.0,518.67,734.5168217,574.8906667,571.6908333,575.156,536.35,643.78,1518.70801,1417.941667,1406.328333,1413.225444,1254.28,1611.9,12476.34074,1207.322,1194.270667,1200.378778,1044.27,1432.92,15701.30654,7.430333333,7.178,7.528333333,3.91,14.62,13.84381714,10.744,10.345,10.86588889,5.71,21.61,31.55021473,261.2326667,250.1351667,263.5124444,137.6,554.21,23084.24939,2223.068,2212.523833,2220.854222,1915.24,2388.22,24288.0805,8524.675667,8486.582833,8506.032,7998.66,9113.75,125246.3297,1.090333333,1.0795,1.083111111,0.93,1.3,0.017540104,43.22766667,42.87,42.97911111,36.57,48.26,12.00015332,246.1553333,235.549,248.1058889,129.93,522.65,20531.24617,2340.532,2334.432833,2336.347778,2028.09,2388.84,18813.67059,8100.780333,8086.5115,8080.352,7864.97,8181.75,8196.937223,9.37984,9.426285,9.39497,8.387,11.025,0.643858779,0.023666667,0.023166667,0.023222222,0.02,0.03,2.22e-05,347.4,344.55,346.5,306,396,850.7235865,2222.633333,2212.183333,2220.588889,1915,2388,24326.9459,97.99066667,97.7395,97.82322222,84.93,100,32.9982128,19.18,18.4975,19.44466667,10.36,39.01,104.3369187,11.52098333,11.09517,11.65962111,6.1674,23.4296,37.68314119,Failure_4
21,1,227,26.00267333,24.53587667,24.91395667,0.0,42.0077,202.4702468,0.59575,0.585448333,0.604946667,0.0,0.8419,0.089287547,90.66666667,92.0,92.88888889,60,100,204.6547893,469.3706667,473.0006667,472.0287778,445.0,518.67,647.7063751,572.4163333,577.9616667,577.4064444,535.97,642.89,1304.003529,1402.675,1415.717167,1413.692333,1251.51,1604.57,10664.06773,1188.677667,1198.649333,1194.343778,1035.92,1416.43,13082.85555,7.569333333,8.016333333,7.881555556,3.91,14.62,11.88894881,10.79733333,11.49533333,11.31844444,5.7,21.6,26.85190522,264.0963333,282.3935,277.6294444,138.57,566.63,19819.57892,2191.954667,2211.887333,2217.131111,1915.38,2388.45,20795.32781,8486.891333,8525.140667,8518.059,8004.07,9114.61,107190.6896,1.083666667,1.0895,1.085777778,0.94,1.31,0.015252255,42.47433333,42.77416667,42.70733333,36.42,47.98,10.04806772,248.5916667,265.8318333,261.3488889,130.27,533.85,17614.08845,2304.555,2316.447833,2324.381,2028.22,2388.8,16556.43913,8082.109333,8078.975,8076.161222,7874.15,8178.24,7183.096411,9.301673333,9.260121667,9.261068889,8.2496,10.8547,0.534709716,0.023333333,0.023166667,0.022777778,0.02,0.03,2.14e-05,343.7333333,347.1333333,346.5777778,303,396,734.0707965,2191.466667,2211.5,2216.822222,1915,2388,20837.63343,96.48366667,96.986,97.32088889,84.93,100,29.04881591,19.501,20.74233333,20.47633333,10.37,39.67,90.98701596,11.70747667,12.45596667,12.28313,6.2603,23.807,32.74148797,Failure_4
22,1,211,18.33673,21.503035,22.09181,0.0002,42.0074,211.2221579,0.447203333,0.540776667,0.550116667,0.0,0.842,0.097002241,92.0,93.33333333,95.11111111,60,100,206.8336719,482.937,477.9026667,477.7634444,445.0,518.67,698.7839571,590.8963333,585.5966667,586.8294444,535.96,644.12,1413.451044,1451.463,1435.782,1440.005667,1250.96,1606.96,11471.81586,1247.665667,1223.865833,1226.236333,1035.17,1423.5,14487.24356,9.462333333,8.666166667,8.585888889,3.91,14.62,12.87892169,13.664,12.51283333,12.452,5.71,21.61,29.22385787,333.8803333,304.5828333,305.1661111,137.54,554.86,21266.73485,2236.072333,2235.3275,2249.914,1915.31,2388.15,21657.47978,8675.908667,8614.67,8620.541333,8005.73,9174.88,118030.3052,1.128666667,1.102666667,1.106111111,0.94,1.3,0.016321851,43.68266667,43.28716667,43.47844444,36.44,48.07,10.7396439,314.6853333,286.877,287.4463333,130.16,522.31,18904.87831,2316.813667,2328.651333,2344.509,2028.2,2389.92,16716.79625,8129.943333,8110.089833,8107.462889,7871.24,8238.45,7887.460343,9.322213333,9.351035,9.268615556,8.3813,11.0011,0.571182121,0.025333333,0.023833333,0.023555556,0.02,0.03,2.18e-05,357.0,352.6833333,353.5555556,304,397,794.1654705,2235.333333,2234.766667,2249.5,1915,2388,21724.95784,96.986,97.48833333,98.15811111,84.93,100,29.35808773,24.21466667,22.27666667,22.28344444,10.43,39.2,96.63409131,14.50623667,13.35772833,13.36647222,6.2491,23.4855,34.91462431,Failure_4
23,1,280,26.43588333,25.003055,24.62531333,0.0,42.0079,219.4623495,0.626123333,0.584725,0.576982222,0.0,0.842,0.096681976,93.33333333,94.0,94.66666667,60,100,200.6963646,468.4666667,470.6295,471.5105556,445.0,518.67,696.1640467,574.1126667,577.3198333,578.843,535.99,643.67,1376.676415,1409.432,1417.942833,1421.912444,1249.89,1603.8,11091.46031,1198.949,1207.108667,1210.414444,1032.79,1433.3,14058.23548,7.365,7.821333333,7.913444444,3.91,14.62,13.08713803,10.587,11.293,11.45077778,5.71,21.61,29.52299651,254.2746667,274.188,279.2466667,137.64,555.09,21333.85877,2212.206333,2222.877833,2230.678222,1915.25,2388.32,20787.27708,8467.099333,8499.247167,8517.060444,8002.41,9067.29,111419.6376,1.074333333,1.088166667,1.094222222,0.94,1.3,0.016346891,42.96433333,43.13,43.21155556,36.4,48.22,10.38598794,239.4423333,258.1975,262.9701111,129.75,522.7,18955.27804,2328.07,2334.092333,2340.104333,2028.06,2388.41,16237.94476,8048.723,8058.772,8064.703,7869.03,8147.98,6927.155125,9.489096667,9.393626667,9.339268889,8.3734,11.0119,0.556844097,0.024,0.023833333,0.023888889,0.02,0.03,2.23e-05,345.6,347.8,348.8333333,305,398,762.0595878,2212.2,2222.85,2230.644444,1915,2388,20822.01586,97.48833333,97.7395,97.99066667,84.93,100,28.48695488,18.811,20.14683333,20.50088889,10.29,39.23,97.83331898,11.28054333,12.088085,12.29713778,6.185,23.4607,35.19513345,Failure_4
24,1,186,27.10283,25.01982167,25.35853444,0.0001,42.008,218.7107542,0.63574,0.599151667,0.608782222,0.0,0.8419,0.097694331,90.66666667,92.66666667,93.77777778,60,100,187.1548968,466.628,469.971,470.0207778,445.0,518.67,707.6819079,569.2513333,575.0858333,575.9964444,536.19,643.58,1379.039147,1394.474333,1410.4355,1412.397889,1251.98,1603.88,10900.71092,1183.210667,1197.902667,1197.922111,1041.48,1434.53,13723.24732,7.172666667,7.697666667,7.657888889,3.91,14.62,13.15926427,10.21733333,11.05916667,11.03433333,5.71,21.61,29.64408263,241.8843333,266.2956667,266.9478889,137.61,554.53,21327.46406,2185.005333,2210.0715,2219.637,1914.97,2388.31,19740.59721,8407.740667,8468.516167,8483.011222,7995.3,9065.65,109991.4992,1.059666667,1.081166667,1.082111111,0.94,1.3,0.015990514,42.39733333,42.797,42.87277778,36.55,48.14,9.7149117,227.7126667,250.7316667,251.3391111,129.68,522.54,18972.11432,2303.968,2322.017667,2332.037778,2027.93,2388.44,15148.32052,8028.343333,8044.6885,8051.908667,7861.87,8148.11,6541.656943,9.61471,9.459046667,9.407508889,8.391,11.0165,0.532595869,0.023333333,0.0235,0.023111111,0.02,0.03,2.2e-05,341.4,345.4833333,346.0444444,305,395,747.9707062,2185.1,2210.116667,2219.666667,1915,2388,19759.47995,96.48366667,97.23716667,97.65577778,84.93,100,26.56487133,18.013,19.66866667,19.71944444,10.32,39.04,97.45057387,10.7985,11.807675,11.83393556,6.2163,23.4665,35.20225819,Failure_4
25,1,150,23.20344333,23.96988333,23.54741778,0.0003,42.0079,230.7615002,0.54683,0.566803333,0.550643333,0.0,0.842,0.100421779,93.33333333,94.0,95.55555556,60,100,201.5928412,474.146,472.226,473.0054444,445.0,518.67,715.9554583,581.0573333,579.1195,581.3174444,536.3,643.49,1411.524492,1427.983,1422.162833,1429.339444,1253.15,1602.29,11368.28585,1221.825333,1212.126333,1218.589667,1042.07,1430.28,14722.27623,8.202333333,8.011666667,8.133,3.91,14.62,13.71069654,11.83633333,11.57333333,11.806,5.71,21.61,30.90187669,287.4153333,281.5268333,289.9403333,137.31,554.41,22237.2856,2225.742667,2226.7915,2241.826556,1915.2,2388.31,20912.65938,8527.571,8514.911,8541.842,8002.16,9064.96,113642.6501,1.100333333,1.096333333,1.108666667,0.93,1.3,0.017028385,43.392,43.18716667,43.42822222,36.47,48.21,10.59575436,270.8073333,265.226,273.1353333,129.92,522.13,19776.0847,2328.112333,2334.096333,2348.080778,2028.14,2388.34,16316.23551,8058.261667,8060.629,8071.103889,7865.56,8139.77,6921.696569,9.39309,9.357816667,9.258012222,8.3955,11.0247,0.56949364,0.024666667,0.023833333,0.024,0.02,0.03,2.28e-05,350.4,348.9666667,350.7333333,304,396,785.3174049,2225.7,2226.766667,2241.822222,1915,2388,20931.76398,97.48833333,97.7395,98.32555556,84.93,100,28.61420127,21.042,20.67033333,21.21666667,10.35,39.01,101.5578161,12.61441667,12.41189333,12.74452778,6.2299,23.4451,36.60347211,Failure_4
26,1,297,21.73641,23.38595667,22.00263222,0.0001,42.008,212.6375026,0.52999,0.56065,0.528046667,0.0,0.842,0.095343614,94.66666667,92.66666667,92.88888889,60,100,228.3374283,476.7173333,473.8878333,476.3802222,445.0,518.67,685.5474802,585.7816667,580.3498333,583.5747778,536.32,643.95,1428.629316,1441.927667,1424.726167,1432.712667,1253.84,1604.48,11849.10013,1236.649333,1215.958667,1225.050333,1041.49,1431.38,14814.90595,8.551666667,8.177333333,8.525222222,3.91,14.62,12.84227838,12.39266667,11.774,12.299,5.71,21.61,29.22058362,302.9576667,284.7096667,298.9511111,137.02,554.11,21348.31802,2243.371,2219.528667,2227.363,1915.32,2388.28,23458.80518,8572.195,8519.607333,8547.946,8008.39,9071.37,118541.5773,1.112666667,1.092166667,1.104555556,0.94,1.3,0.016895177,43.84866667,43.21966667,43.389,36.6,48.16,11.47156464,285.283,268.0543333,281.4753333,129.62,522.11,18991.63952,2340.161,2322.1555,2324.154111,2028.18,2388.38,18476.3492,8068.227333,8056.152,8060.874667,7873.11,8149.53,7700.014624,9.325656667,9.440593333,9.384417778,8.3916,11.0204,0.621715482,0.025333333,0.0245,0.024666667,0.02,0.03,2.26e-05,354.1333333,349.2666667,351.4222222,306,396,812.4492219,2243.266667,2219.416667,2227.255556,1915,2388,23494.92199,97.99066667,97.23716667,97.32088889,84.93,100,32.41034302,22.06733333,20.8675,21.84344444,10.33,39.07,96.95070911,13.25147,12.52544667,13.10954556,6.1892,23.4318,34.95554152,Failure_4
